"SDG_IND","Indicator","LOCATION2017","Country","TIME","Time","Value","Flag Codes","Flags"
"ICTSKILLPROGLANG_M","Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)","NLD","Netherlands","2015","2015",11.3,,
"ICTSKILLPROGLANG_M","Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)","NLD","Netherlands","2016","2016",12.7,,
"ICTSKILLDUPLIC_M","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, male (%)","BIH","Bosnia and Herzegovina","2017","2017",30.7,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","NER","Niger","2017","2017",3.7,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","BRA","Brazil","2014","2014",22.5,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","BRA","Brazil","2016","2016",20.4,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","BRA","Brazil","2017","2017",19.1,,
"ICTSKILLATTACH_M","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), male (%)","BWA","Botswana","2014","2014",22.6,,
"ICTSKILLATTACH","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), both sexes (%)","CUB","Cuba","2017","2017",23.4,,
"ICTSKILLTRANSFERFILE_M","Proportion of youth and adults who have transferred files between a computer and other devices, male (%)","KOR","Republic of Korea","2015","2015",54,,
"ICTSKILLTRANSFERFILE_M","Proportion of youth and adults who have transferred files between a computer and other devices, male (%)","KOR","Republic of Korea","2016","2016",57.9,,
"ICTSKILLTRANSFERFILE_M","Proportion of youth and adults who have transferred files between a computer and other devices, male (%)","KOR","Republic of Korea","2017","2017",54.9,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","KHM","Cambodia","2017","2017",21,,
"ICTSKILLATTACH","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), both sexes (%)","CIV","Côte d'Ivoire","2015","2015",9.7,,
"ICTSKILLATTACH","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), both sexes (%)","CIV","Côte d'Ivoire","2016","2016",14.2,,
"ICTSKILLATTACH","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), both sexes (%)","CIV","Côte d'Ivoire","2017","2017",18.4,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","KOR","Republic of Korea","2015","2015",56.1,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","KOR","Republic of Korea","2016","2016",62.9,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","KOR","Republic of Korea","2017","2017",58.2,,
"ICTSKILLATTACH_M","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), male (%)","PAK","Pakistan","2016","2016",5.5,,
"ICTSKILLPROGLANG_M","Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)","MNE","Montenegro","2015","2015",1.7,,
"ICTSKILLPROGLANG_M","Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)","MNE","Montenegro","2016","2016",1.6,,
"ICTSKILLPROGLANG_M","Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)","MNE","Montenegro","2017","2017",3.5,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","KHM","Cambodia","2017","2017",27.3,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","BRN","Brunei Darussalam","2016","2016",25,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","DJI","Djibouti","2017","2017",12.3,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","BIH","Bosnia and Herzegovina","2017","2017",2.1,,
"ICTSKILLSOFTWARE_F","Proportion of youth and adults who have found, downloaded, installed and configured software, female (%)","KHM","Cambodia","2017","2017",0.6,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","KOR","Republic of Korea","2017","2017",55.7,,
"ICTSKILLATTACH_M","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), male (%)","KHM","Cambodia","2017","2017",37,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","MAR","Morocco","2014","2014",9.6,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","MAR","Morocco","2015","2015",13.3,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","MAR","Morocco","2016","2016",21.2,,
"ICTSKILLTRANSFERFILE_F","Proportion of youth and adults who have transferred files between a computer and other devices, female (%)","MAR","Morocco","2017","2017",21.3,,
"ICTSKILLTRANSFERFILE","Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)","KHM","Cambodia","2017","2017",20.6,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","IRQ","Iraq","2014","2014",6.8,,
"ICTSKILLSOFTWARE_F","Proportion of youth and adults who have found, downloaded, installed and configured software, female (%)","BIH","Bosnia and Herzegovina","2017","2017",19.9,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","BRN","Brunei Darussalam","2016","2016",17,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","NER","Niger","2017","2017",0.9,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","TUN","Tunisia","2017","2017",3.2,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","KAZ","Kazakhstan","2015","2015",2.3,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","KAZ","Kazakhstan","2016","2016",3.6,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","KAZ","Kazakhstan","2017","2017",4.2,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","KHM","Cambodia","2017","2017",9.1,,
"ICTSKILLFORMULA_M","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)","BWA","Botswana","2014","2014",21.1,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","CPV","Cabo Verde","2015","2015",38.5,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","BRN","Brunei Darussalam","2016","2016",68,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","CUB","Cuba","2017","2017",17.1,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","BHR","Bahrain","2015","2015",42,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","BHR","Bahrain","2016","2016",58.3,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","BHR","Bahrain","2017","2017",53.1,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","SRB","Serbia","2015","2015",31.4,,
"ICTSKILLPROGLANG_M","Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)","BIH","Bosnia and Herzegovina","2017","2017",3.3,,
"ICTSKILLFORMULA_M","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)","NLD","Netherlands","2014","2014",57.1,,
"ICTSKILLFORMULA_M","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)","NLD","Netherlands","2015","2015",59.1,,
"ICTSKILLFORMULA_M","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, male (%)","NLD","Netherlands","2016","2016",62.8,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","TUN","Tunisia","2017","2017",5.8,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","TGO","Togo","2017","2017",3.5,,
"ICTSKILLTRANSFERFILE","Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)","NER","Niger","2017","2017",5.4,,
"ICTSKILLATTACH_F","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), female (%)","BHR","Bahrain","2015","2015",61,,
"ICTSKILLATTACH_F","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), female (%)","BHR","Bahrain","2016","2016",57.9,,
"ICTSKILLATTACH_F","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), female (%)","BHR","Bahrain","2017","2017",72.3,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","IDN","Indonesia","2015","2015",7.7,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","IDN","Indonesia","2016","2016",7.9,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","SAU","Saudi Arabia","2017","2017",62.4,,
"ICTSKILLSOFTWARE_F","Proportion of youth and adults who have found, downloaded, installed and configured software, female (%)","PAK","Pakistan","2016","2016",2.1,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","BIH","Bosnia and Herzegovina","2017","2017",22.3,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","KHM","Cambodia","2017","2017",0.1,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","PAK","Pakistan","2016","2016",2.1,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","CUB","Cuba","2017","2017",0.1,,
